user_id,career_code,kyc_level,account_age_days,kyc_l1_to_l2_days,confirmed_to_l2_days,kyc_rushed,twd_deposit_count,twd_deposit_total,twd_withdraw_total,twd_inout_ratio,twd_fast_exit_ratio,twd_night_ratio,twd_round_amount_ratio,twd_active_days,crypto_total_count,crypto_inout_ratio,crypto_night_ratio,trade_count,trade_buy_ratio,trade_night_ratio,swap_count,ip_unique_count,ip_diversity_ratio,twd_to_crypto_gap_hr,activity_density,feat_instant_wash_risk,feat_low_kyc_high_vol,graph_degree,graph_2hop_count,graph_comp_size,graph_clustering,graph_pagerank
2786,0.42857142857142855,0.0,4.386998899842188,124.70641911181461,114.59335708776466,-1.0,0.0,0.1,0.16105610561056105,0.10627640576679548,0.0,0.0,0.0,0.5,0.0,6.181527645642618e-11,0.0,0.5,0.5,0.0,0.0,0.5,0.1500000001616667,1.4584980237154166,-0.41527377616312394,0.0,0.0,1.0,101.0,6835.5,0.0,0.0769230769230769
4234,0.14285714285714285,0.0,4.383149616407625,199.23592934142073,183.0827197375425,-1.0,2.3333333333333335,0.33,0.0,0.0,0.0,1.0,0.0,2.5,2.0,1.8517150073512674,1.1785714285714286,3.5,1.0,0.25,0.0,5.0,9.375000789232646e-11,0.06719367588932783,0.226275425449862,0.0,0.0,8.0,110.0,6835.5,0.0055,3.1538461538461533
5199,0.35714285714285715,0.0,4.378480656495514,124.10216720828156,114.0353763592713,-1.0,0.3333333333333333,1.56,9.910891089108912,1.114758918071343,0.0,0.0,0.5,1.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,0.0,0.2500000001527778,-0.2569169960474303,-0.506270690619158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,0.14285714285714285,0.0,4.358985449860473,93.68750140378543,86.0881850672982,-1.0,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,-0.5,1.6666666666666667,1.0081454664795105e-10,0.6734693877551018,-0.5,0.0,0.0,0.0,1.0,0.7500000008333334,-0.2569169960474303,-0.4146439437174487,0.0,0.0,15.0,1259.0,6835.5,0.0086,1.4615384615384615
6973,0.5,0.0,4.3531100942063645,197.62749622603366,181.6046125601556,-1.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.215932749569828,0.0,-0.5,0.0,0.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,0.5362274920974862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8305,-0.8571428571428571,0.0,4.324187277268385,160.42958789588226,147.42138767883722,-1.0,5.0,4.006,0.0,0.0,0.0,0.75,0.28125,4.5,4.666666666666667,16.796741016526454,0.8839285714285715,8.5,0.8888888888888888,0.2222222222222222,0.0,3.5,-0.48000000057373327,0.07509881422924942,0.021170185551946115,0.0,0.0,2.0,0.0,1.0,0.0,3.7692307692307687
8557,-0.42857142857142855,0.0,4.319706137100407,121.54194747300889,111.68534431251562,-1.0,-0.3333333333333333,-0.2,6.598679867986799,65314255847380.77,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.5998076402288486,0.0,0.0,2.0,6.0,6835.5,0.0082,1.4615384615384615
9029,-0.35714285714285715,0.0,4.312355046042659,121.11956350843512,111.29715381356392,-1.0,-0.3333333333333333,-0.2,13.211221122112212,130765712792370.33,0.0,0.0,0.0,0.0,0.0,-6.753977617000738e-12,2.357142857142857,0.0,0.0,1.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,-0.4235618559208318,0.0,0.0,1.0,2.0,1.5,0.0,1.3846153846153846
9382,-0.2857142857142857,0.0,4.308343506816837,119.99765346182353,110.26620751089048,-1.0,-0.3333333333333333,-0.2,516.893399339934,5116251796681092.0,0.0,0.0,0.0,0.0,0.6666666666666666,-6.753977586511157e-12,1.1785714285714286,6.0,0.0,0.0,0.0,0.0,-0.5500000006827778,-0.2569169960474303,0.3657361044096106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,-0.6428571428571429,0.0,4.303624223675467,205.11204158278431,188.48152151477956,-1.0,0.3333333333333333,1.5007,0.0,0.0,0.0,2.0,0.0,0.5,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,-0.6018979948300668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9961,-0.35714285714285715,0.0,4.301166246512063,90.43913363682682,83.10319815758315,-1.0,-0.3333333333333333,-0.2,40.38052805280528,399689664183984.2,0.0,0.0,0.0,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13139,0.7857142857142857,0.0,4.260862271098683,118.70164446813968,109.07522622836845,-1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.008240852270878,0.0,0.0,1.0,0.0,0.0,0.0,0.2500000001527778,71.41897233201588,0.45167872748414084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13192,0.0,0.0,4.260299843502803,192.20362749977238,176.62031221144343,-1.0,0.0,-0.19,1.4013201320132014,27.740755259320206,0.0,0.0,0.0,0.5,0.6666666666666666,-5.935863352900514e-12,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.43873517786561267,-0.37380670778169467,0.0,0.0,2.0,0.0,1.0,0.0082,2.3076923076923075
15042,0.14285714285714285,0.0,4.226943878127578,86.15792142820835,79.16895049590998,-1.0,1.3333333333333333,2.4,0.0,0.0,0.0,0.0,1.5,2.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.4500000005849999,-0.2569169960474303,-0.4646971775937642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15340,0.14285714285714285,0.0,4.222748294947273,162.99045780546075,149.77469175366366,-1.0,5.666666666666667,0.853,8.617161716171617,1.620006628935575,0.0163934426229508,0.64,0.0,6.0,9.0,-2.733994052868376e-12,0.8128078817733991,13.0,0.7407407407407407,0.1481481481481481,0.0,1.0,-0.6654929585839368,0.21343873517786582,1.122026343695843,0.0,0.0,1.0,0.0,0.5,0.0,2.3076923076923075
17613,-0.14285714285714285,0.0,4.156823090204048,21.37281585763311,95.62360162080542,-1.0,-0.3333333333333333,-0.2,10.976237623762376,108643669149354.3,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.6904285046072328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17653,-0.7857142857142857,0.0,4.155519184178541,186.19826651708718,171.10166317230292,-1.0,0.0,0.6,0.0,0.0,0.0,0.0,1.5,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18513,-0.35714285714285715,0.0,4.1322658495115085,110.8187432248882,101.83118095010485,-1.0,-0.3333333333333333,-0.2,50.902970297029704,503841630733051.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.6454494863564045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18655,-0.42857142857142855,0.0,4.127272522445986,80.41492232781316,73.89139191552694,-1.0,1.0,-0.176,0.0,0.0,0.0,0.0,0.0,1.5,-0.3333333333333333,0.028090093849483425,0.0,-0.5,0.0,0.0,0.0,0.0,-0.15000000021166654,339.52173913043515,-0.5361384674950833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18745,-0.42857142857142855,0.0,4.1233444219815905,181.0788212221622,166.39713317328062,-1.0,2.6666666666666665,48.4,0.0,0.0,0.0,0.0,1.5,3.0,2.3333333333333335,169.94016198916108,0.0,4.0,1.0,0.0,0.0,2.5,-0.3611111115221194,-0.1067193675889329,0.14302838499179985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22622,0.14285714285714285,0.0,4.008851214348628,204.2342447989011,187.6759442929617,-1.0,-0.3333333333333333,-0.2,0.334983498349835,3315693192212.238,0.0,0.0,0.0,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26413,-0.2857142857142857,0.0,3.886180739870314,96.79803931072067,88.94677414098402,-1.0,0.3333333333333333,-0.068,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.49671553128479634,2.357142857142857,0.5,1.0,0.5,0.0,0.5,0.0,0.5494071146245064,1.0151193769900575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29017,0.14285714285714285,0.0,3.8076712202483485,114.90253532515217,105.58468382344954,-1.0,0.0,-0.04,2.459075907590759,3.0425160067943717,0.0,2.6666666666666665,0.0,1.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,0.5,0.7500000007083334,-0.2569169960474303,-0.537877741291951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33589,-0.42857142857142855,0.0,3.696837433665514,159.91544896900086,146.94915320521875,-1.0,-0.3333333333333333,-0.2,6.432343234323432,63667842676075.39,0.0,0.0,0.0,1.0,0.6666666666666666,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.7500000008333334,-0.2569169960474303,-0.4344520004500793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33694,-0.2857142857142857,0.0,3.6953491948273,86.29891941030372,79.29899188510967,-1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3391713380266332,2.357142857142857,-0.5,0.0,0.0,2.0,0.5,0.7500000007083334,690.4822134387359,-0.2813297626146575,0.0,0.0,1.0,0.0,0.5,0.0,2.3076923076923075
34787,-0.35714285714285715,0.0,3.677709695957529,83.88265063060997,77.07972255113903,-1.0,0.0,-0.0736,0.0,0.0,0.0,4.0,0.0,0.0,-0.3333333333333333,0.43059845064103736,4.714285714285714,0.0,1.0,1.0,0.0,0.0,0.2500000001527778,0.07114624505928863,0.6903166385867511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35131,-0.2857142857142857,0.0,3.6719023457825655,170.7470514595231,156.90308083386745,-1.0,0.3333333333333333,-0.1078,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.32471486694536555,2.357142857142857,0.5,1.0,0.5,0.0,0.5,0.0,479.3478260869571,-0.5187529229767391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37397,0.21428571428571427,0.0,3.6390954998921625,199.45332162231492,183.48549857147512,-1.0,-0.3333333333333333,-0.2,5.092409240924092,50405069907226.44,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.6893585293079121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38432,-1.0,0.0,3.6264921203706058,82.455034536077,75.76617492096946,-1.0,1.3333333333333333,8.8,0.0,0.0,0.0,1.6,1.5,1.5,1.0,30.889762802203748,1.8857142857142861,3.0,1.0,0.5714285714285714,0.0,1.0,-0.3970588239987023,-0.02371541501976332,-0.2860329406563765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38722,0.14285714285714285,0.0,3.6240759244861045,95.70040086201291,88.12450110262567,-1.0,-0.3333333333333333,-0.2,6.28943894389439,62253364693584.84,0.0,4.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,1.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.28228823366811195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38974,0.14285714285714285,0.0,3.622409748981583,82.22193167968395,75.5534681107623,-1.0,0.3333333333333333,2.8,0.0,0.0,0.0,0.0,1.5,0.5,0.0,4.196619761119594,2.357142857142857,0.5,1.0,0.5,0.0,0.0,-0.25000000031944447,0.6956521739130445,-0.5139002336984203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40290,-0.35714285714285715,0.0,3.610019237338772,81.59123423179541,74.9730926748721,-1.0,0.0,0.8,0.0,0.0,0.0,4.0,1.5,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,0.0,1.0,0.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41648,-0.07142857142857142,0.0,3.5972349913032007,239.29624305643395,219.9040976394034,-1.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42274,-0.7142857142857143,0.0,3.592376107108464,58.95065413445842,54.166853877657445,-1.0,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,-0.5,0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.7500000009583333,-0.2569169960474303,-0.18511266067417334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43485,0.42857142857142855,0.0,3.5795904580472313,78.29665089304397,71.9693958914973,-1.0,-0.3333333333333333,-0.2,6.900990099009901,68306546452372.31,0.0,4.0,0.0,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44330,0.14285714285714285,0.0,3.570635089675933,74.0476896942644,68.04055924304478,-1.0,0.3333333333333333,0.51,0.0,0.0,0.0,2.0,0.75,0.5,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,-0.5580808344719312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45524,0.0,0.0,3.560540010547039,78.76993168441248,72.38003758704227,-1.0,0.0,-0.14,1.0415841584158416,3.4365608258188294,0.0,0.0,0.0,0.5,0.0,-4.688941801426676e-12,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.25000000031944447,270.12252964426904,-0.5946364257758092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45647,0.35714285714285715,0.0,3.559964109778257,110.15075414308798,139.74028005605467,-1.0,-0.3333333333333333,-0.2,12.533663366336633,124059192473541.05,0.0,0.0,0.0,1.5,1.0,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,5.0,1.0,0.7500000008333334,-0.2569169960474303,-0.47621661690027356,0.0,0.0,15.0,392.0,6835.5,0.0082,1.692307692307692
46743,0.5,0.0,3.5523868427307055,67.38316663258176,61.918156931333044,-1.0,-0.3333333333333333,-0.2,6.465346534653466,63994511956096.3,0.0,4.0,0.0,0.0,0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,-0.42543434322875007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48625,0.07142857142857142,0.0,3.5422731116136,77.71326603832246,71.40911322824896,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,1.5,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49368,-0.7142857142857143,0.0,3.5364726734032934,77.47293206151359,71.1884599089655,-1.0,-0.3333333333333333,-0.2,23.312541254125414,230749379328370.3,0.0,1.6,0.0,2.0,1.0,-5.84635043895542e-12,0.9428571428571431,1.5,0.0,0.25,0.0,1.5,5.0000087475967745e-11,-0.2569169960474303,-0.35240546047505,0.0,0.0,1.0,218.0,6835.5,0.0,0.0769230769230769
56090,0.35714285714285715,0.0,3.468819931415566,87.9293355100381,80.79720161211478,-1.0,0.0,6.5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.747262714795202,0.0,0.0,1.0,0.0,0.0,0.0,-6.2499921994824e-11,1.454545454545456,1.3626033021797048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58740,0.5,0.0,3.433278072691708,219.37997723207798,201.5947584543687,-1.0,-0.3333333333333333,-0.2,0.24917491749174916,2466353064157.8716,0.0,4.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,4.714285714285714,0.0,0.0,1.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,0.6849841397209764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59667,-0.2857142857142857,0.0,3.4211805458194875,-0.06921519232747035,201.14750415521496,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.5,0.0,1.0,9.824671311519324,0.0,0.0,1.0,0.0,0.0,0.5,-0.1071428572644557,0.8695652173913051,-0.12186322791815658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61421,0.21428571428571427,0.0,3.3885522555773,67.3894402235654,61.92247075054589,-1.0,1.6666666666666667,7.4,0.0,0.0,0.0,0.0,1.5,2.0,1.3333333333333333,25.877843838619512,0.0,2.5,1.0,0.0,0.0,0.5,-0.500000000611111,0.1897233201581025,-0.13989383901474872,0.0,0.0,1.0,0.0,0.5,0.0,2.3076923076923075
64342,-0.07142857142857142,0.0,3.3397226090343337,63.9634010972578,59.35311396695384,-1.0,0.0,1.04,0.0,0.0,0.0,4.0,0.0,0.0,0.3333333333333333,1.0402726252791532e-11,1.5714285714285714,0.0,1.0,1.0,0.0,0.0,-6.2499921994824e-11,13.233201581027684,-0.4508362575326022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65095,-0.35714285714285715,0.0,3.3280236652464947,47.99208915190082,44.09648572018294,-1.0,0.3333333333333333,8.88,0.0,0.0,0.0,0.0,0.0,0.5,0.0,31.876721616058276,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.924901185770752,-0.3488557269839112,0.0,0.0,2.0,0.0,1.0,0.0082,2.3076923076923075
66252,0.14285714285714285,0.0,3.304798184765398,62.59337034992381,57.51533681683379,-1.0,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.7500000009583333,-0.2569169960474303,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.3076923076923075
66456,-1.0,0.0,3.299299211377844,137.2513703901164,126.12365702367116,-1.0,1.3333333333333333,9.72,0.0,0.0,0.0,2.4,0.6000000000000001,1.0,0.3333333333333333,2.531388572987893e-10,1.5714285714285714,2.0,0.8,0.4,0.0,0.0,-0.5000000006180556,221.11857707509904,0.2863707677985874,0.0,0.0,6.0,0.0,3.0,0.0082,2.3076923076923075
68814,-0.7857142857142857,0.0,3.248633726388909,59.38189820161787,54.56521786362206,-1.0,-0.3333333333333333,-0.2,3.3277227722772276,32938063504508.37,0.0,0.0,0.0,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71152,0.42857142857142855,0.0,3.202963611105798,27.472932061513585,25.240401725093157,-1.0,-0.3333333333333333,-0.2,14.266996699669967,141215863060239.25,0.0,3.2,0.0,2.0,1.0,-6.753977617000738e-12,4.714285714285714,0.5,0.0,0.5,0.0,1.0,0.10714285730017022,-0.2569169960474303,-0.4528562077992013,0.0,0.0,1.0,1.0,6835.5,0.0,0.846153846153846
72364,0.14285714285714285,0.0,3.1823635836601394,168.434931146541,154.77808762343435,-1.0,-0.3333333333333333,-0.2,19.3,191032928263428.03,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,0.225692416911801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76782,0.42857142857142855,0.0,3.0921992742932285,119.74264445986472,110.03221187793989,-1.0,-0.3333333333333333,-0.2,1.6372937293729373,16206062981837.352,0.0,0.0,0.0,1.0,0.3333333333333333,-6.753977617000738e-12,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.2569169960474303,-0.44734654630049603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77483,0.07142857142857142,0.0,3.0809985077790443,49.78577820544799,45.745505306725484,-1.0,0.3333333333333333,1.6,0.0,0.0,0.0,0.0,1.5,0.5,0.3333333333333333,6.29283104823893,0.0,0.5,1.0,0.0,0.0,0.5,-0.1071428572644557,0.5533596837944672,-0.3901574171635259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79679,-0.7142857142857143,0.0,3.0497983738643715,185.9962679994846,170.9162754065593,-1.0,-0.3333333333333333,-0.2,2.32013201320132,22964850385469.984,0.0,0.0,0.0,0.0,0.0,-6.753977617000738e-12,0.0,0.0,0.0,0.0,0.0,-0.5,-2.499999377794769e-10,-0.2569169960474303,-0.001198690150300271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81387,-0.2857142857142857,0.0,3.01638009764357,46.08706779663021,42.34650255830881,-1.0,-0.3333333333333333,-0.2,0.8016501650165017,7934796811707.907,0.0,0.0,0.0,0.0,-0.3333333333333333,-6.753977617000738e-12,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000004583334,-0.2569169960474303,-0.3383524824875936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83493,0.7857142857142857,0.0,2.9807015677140516,44.04488330553346,40.46933722963945,-1.0,1.0,0.764,0.0,0.0,0.0,0.0,0.375,1.5,0.6666666666666666,3.37882080380254,0.0,1.5,1.0,0.0,0.0,1.5,-0.12500000010763887,0.08300395256916959,-0.4922515388699252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84075,0.35714285714285715,0.0,2.9714423204905516,118.46982895687218,108.86246510162627,-1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.5,0.0,-0.3333333333333333,4.0792707028141795,4.714285714285714,0.0,1.0,1.0,0.0,0.0,0.2500000001527778,0.6561264822134392,0.6879557030488272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85957,-0.35714285714285715,0.0,2.9322601466248472,41.271270452414925,37.92037956394686,-1.0,0.0,0.2,0.0,0.0,0.0,4.0,1.5,0.0,-0.6666666666666666,-6.753977617000738e-12,0.0,-0.5,0.0,0.0,0.0,-0.5,0.7499999997083334,-0.2569169960474303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86455,-0.6428571428571429,0.0,2.925126607075627,40.86234036743123,37.54506099746885,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-0.3333333333333333,0.7045897612483341,0.0,-0.5,0.0,0.0,1.0,0.0,0.7500000004583334,1.4505928853754964,0.6847621847160215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
